RD Payoff P1, RD Payoff P2, Best Payoff P1, Best Payoff P2
0.594556067516969,0.6826703854802485,0.868421,0.631579
1.0,1.0,1.0,1.0
0.27819519724967434,0.7941175006893397,1.0,1.0
0.4736848214295244,0.9117645374168366,1.0,1.0
0.789474,1.0,0.710526,0.833334
0.7263159913390265,0.8333327656446589,0.710526,0.833334
0.6479131600078007,0.8801438706993826,0.710526,0.833334
1.0,0.722222,0.970588,0.722222
1.0,1.0,0.970588,0.722222
0.47338949900150185,0.5721399954676837,0.970588,0.722222
0.46425352040541734,0.5591988053568471,0.970588,0.722222
0.558691126575156,0.46234832355572186,0.970588,0.722222
0.894737,0.947368,0.736842,0.81579
0.5939843468583925,0.9035084139736597,0.736842,0.81579
0.5991899542190192,0.780963187360151,0.736842,0.81579
0.5429765438449281,0.6160506051360936,0.736842,0.81579
0.5445990059288963,0.6482175029365964,0.736842,0.81579
1.0,1.0,1.0,1.0
0.6875,1.0,1.0,1.0
0.63636361595351,0.9583333990429884,1.0,1.0
1.0,0.947368,0.605264,0.894736
0.947368,0.736842,0.605264,0.894736
0.8421050205569361,0.5157894738331382,0.605264,0.894736
0.7543861803669392,0.7543862616901562,0.605264,0.894736
0.7922436222091811,0.49301835386487575,0.605264,0.894736
1.0,1.0,1.0,1.0
0.684211,1.0,0.605264,1.0
0.416667,1.0,0.708334,1.0
0.470588,0.944444,0.647059,0.888889
0.352941,1.0,0.647059,0.888889
0.3823528217988208,0.8290597075923087,0.647059,0.888889
0.571429,0.111111,0.678572,1.0
0.842105,1.0,0.973684,0.941177
0.111111,1.0,0.555556,1.0
0.736842,0.210526,1.0,0.789473
1.0,0.578947,1.0,0.657894
0.7664474120271787,0.7017545017520133,0.763158,1.0
0.6783625251921215,0.5263158988867748,0.763158,1.0
0.6329460934697825,0.8148605952938373,0.763158,1.0
1.0,1.0,0.921052,0.736842
0.947368,0.578947,0.921052,0.736842
0.5465585595850098,0.6491226019130348,0.921052,0.736842
0.5956942360315418,0.9282296256734185,0.921052,0.736842
0.9157893284675631,0.6090224831953664,0.921052,0.736842
0.5263149195491124,0.5857690117918645,0.921052,0.736842
0.6462972648481585,0.9143936170001139,0.921052,0.736842
1.0,0.8,0.861111,0.7
0.944444,0.6875,0.944444,0.75
1.0,0.75,0.944444,0.75
0.8989895581940504,0.5749996353965248,0.944444,0.75
0.842105,1.0,0.842106,0.6
0.789474,0.933333,0.842106,0.6
0.7368421129461742,0.5666665000151929,0.842106,0.6
0.947368,0.8,0.552632,1.0
0.631579,0.631579,0.526315,1.0
0.75,0.705882,0.875,0.852941
0.789474,1.0,0.894737,1.0
0.736842,0.947368,0.868421,0.973684
0.722222,1.0,0.722222,0.789473
0.541667085767486,0.9157898760812473,0.722222,0.789473
0.5130716422488903,0.657894751514361,0.722222,0.789473
0.6023395816721601,0.6491228043664302,0.722222,0.789473
0.5086335398654613,0.5780074448278546,0.722222,0.789473
1.0,0.647059,1.0,0.82353
0.5711088854061357,0.6548320181256657,0.68421,0.805556
0.894737,0.947368,0.894737,0.921052
0.6924131709811705,0.5972074408127448,0.921052,0.605263
0.933333,0.105263,1.0,0.868421
0.8,0.894737,1.0,0.868421
0.7466663935951107,0.11184215402630003,1.0,0.868421
0.777778,0.947368,0.805556,0.605263
0.5925929527368625,0.7315790253504858,0.805556,0.605263
0.6388889721380683,0.7368422922519056,0.805556,0.605263
0.5,0.333333,0.722222,0.611111
1.0,0.333333,0.722222,0.611111
0.444444,1.0,0.722222,0.611111
1.0,0.315789,0.9,0.894736
0.888889,1.0,0.888889,1.0
0.684211,0.842105,0.736842,1.0
1.0,0.947368,0.868421,0.921052
0.631579,1.0,0.631579,0.78125
0.6315790040129687,0.7812499940814012,0.631579,0.78125
0.677631452629465,0.6818181808292868,0.631579,0.78125
0.0997223537185494,0.9166666618608057,0.5,1.0
0.421053,0.230769,1.0,0.884616
1.0,0.769231,1.0,0.884616
0.37500012672485916,0.6923073111445559,1.0,0.884616
0.7368421476184054,0.9504640004656734,0.842106,1.0
0.7894740094938282,0.6484962532578136,0.842106,1.0
0.7543857935787122,0.9172659560578447,0.842106,1.0
0.944444,0.842105,0.777778,1.0
0.888889,0.526316,0.777778,1.0
0.7727271711958016,0.5829962083926449,0.777778,1.0
0.7013894992351933,0.5105261423848784,0.777778,1.0
0.6153385393140574,0.5612120857506389,0.777778,1.0
0.8,0.882353,0.9,0.941177
0.5625,0.833333,0.53125,0.805556
0.5,1.0,0.53125,0.805556
0.16249998923004483,0.6452989912376877,0.53125,0.805556
0.5645930812356259,0.4437387487335896,0.736842,1.0
0.722222,1.0,1.0,0.529412
1.0,1.0,1.0,1.0
0.266667,0.933333,1.0,1.0
0.36363391278825397,0.7407404790917433,1.0,1.0
1.0,0.833333,0.852941,1.0
0.894737,0.947368,1.0,0.81579
0.7669170125439884,0.8596490012479356,1.0,0.81579
0.7969923508860293,0.8684206657956475,1.0,0.81579
0.678362131701502,0.7368424104777069,1.0,0.81579
0.6781375850532467,0.5487449890275283,1.0,0.81579
0.7616099953247194,0.8658589865685219,1.0,0.81579
0.7140997428551675,0.7962129049941916,1.0,0.81579
0.694736045530173,0.6561404573567637,1.0,0.81579
0.7297058429356202,0.6904306222684184,1.0,0.81579
0.6865759291275179,0.6623985612235432,1.0,0.81579
0.6564161485057217,0.6676482477911795,1.0,0.81579
1.0,1.0,1.0,1.0
1.0,0.894737,1.0,1.0
0.7894730753219212,0.4999981720432582,1.0,1.0
0.941176,0.384615,0.617647,1.0
0.7500000956876841,0.7777780742063156,0.617647,1.0
0.7205875447735763,0.20879078670083454,0.617647,1.0
1.0,0.882353,0.90625,0.794118
0.947368,0.842105,0.526316,0.894736
0.333333,0.6875,1.0,0.625
0.894737,0.944444,0.947368,0.972222
0.882353,0.944444,0.794118,0.777778
1.0,0.944444,1.0,0.972222
0.6302950252378106,0.5232978188063325,0.894737,0.805556
0.8080496715168123,0.9481477646401958,0.973684,0.972222
0.6364890887446606,0.675554885452498,0.973684,0.972222
0.59447795967754,0.5819141973348515,0.973684,0.972222
1.0,0.933333,0.7,0.9
0.631579,1.0,0.789473,0.657894
0.947368,0.894737,0.789473,0.657894
0.6184209863151668,0.5300750994800345,0.789473,0.657894
1.0,0.842105,0.973684,0.81579
0.789474,0.631579,0.973684,0.81579
0.842105,0.421053,0.973684,0.81579
0.6526315149302101,0.552631620216548,0.973684,0.81579
0.5882356370284664,0.6499999544466948,0.973684,0.81579
0.666667,0.947368,0.777778,0.947368
0.5193231112248253,0.8245614542327316,0.777778,0.947368
0.4702451458733528,0.6582530292231705,0.777778,0.947368
0.736842,0.894737,0.657894,0.736842
0.473684,0.631579,0.657894,0.736842
0.7039476262796373,0.559808524179126,0.657894,0.736842
1.0,0.75,1.0,0.875
0.894737,0.833333,0.552632,0.833334
1.0,0.888889,0.970588,0.944444
0.7593591288695811,0.7500003298735838,0.970588,0.944444
0.6617644311703008,0.66049397806065,0.970588,0.944444
1.0,0.947368,0.941177,0.605263
1.0,1.0,0.941177,0.605263
0.9004522728588018,0.5789467475767167,0.941177,0.605263
1.0,0.631579,0.842106,0.657895
0.24074019102001962,0.7199996768305821,0.583334,1.0
0.823529,0.894737,0.823529,0.81579
1.0,1.0,0.823529,0.81579
0.5572107898346365,0.5397728480330124,0.823529,0.81579
1.0,1.0,0.921052,0.894737
0.6666669311203407,0.9433195942731153,0.921052,0.894737
0.7684210400000523,0.8842104738331382,0.921052,0.894737
0.5506072803572212,0.645613717370601,0.868421,0.868421
0.6066481775659898,0.6569628668956449,0.868421,0.868421
0.5603715219347256,0.5541763896601746,0.868421,0.868421
0.882353,0.875,0.852941,1.0
0.764706,0.75,0.852941,1.0
1.0,1.0,0.852941,1.0
0.6289593632429433,0.6406250315309844,0.852941,1.0
0.9327731883115309,0.7544649020183978,0.852941,1.0
0.684211,1.0,0.81579,1.0
0.615385,1.0,0.807692,1.0
0.9375,0.611111,0.71875,0.666666
1.0,1.0,1.0,1.0
0.777778,0.894737,1.0,1.0
0.6825398695712426,0.7467107410864943,1.0,1.0
0.631579,0.842105,0.81579,0.921052
0.947368,0.736842,0.710527,1.0
0.894737,0.789474,0.710527,1.0
1.0,1.0,0.710527,1.0
0.5467235915117419,0.570458208867467,0.710527,1.0
0.5720898012839205,0.596340666250619,0.710527,1.0
0.8421054391705898,0.6759258875075943,1.0,0.75
1.0,0.736842,0.944444,0.578948
0.944444,1.0,0.944444,0.578948
0.9444441007556371,0.5438596171007621,0.944444,0.578948
0.5944779673209594,0.659197659075427,0.736843,0.894737
0.789474,0.777778,0.973684,0.805556
1.0,0.722222,0.973684,0.805556
0.789474,0.888889,0.973684,0.805556
0.761609883203661,0.8095240680638172,1.0,0.842106
0.5000002879214076,0.4872666333975366,1.0,0.842106
0.5263159604054384,0.5455646912630179,1.0,0.842106
0.631579,1.0,0.789473,0.710527
1.0,0.684211,0.789473,0.710527
0.918660346320433,0.721362100153258,0.789473,0.710527
1.0,1.0,1.0,1.0
0.111111,0.666667,1.0,1.0
0.4999985108106013,0.6153846428295855,1.0,1.0
0.941176,0.722222,0.911764,0.833334
0.947368,1.0,0.81579,0.611111
0.7894735277608107,0.5333329881323574,0.81579,0.611111
0.5622449184339926,0.3859642947668428,0.81579,0.611111
1.0,0.1875,0.766666,0.5625
0.733333,0.0,0.766666,0.5625
1.0,0.6875,0.766666,0.5625
0.842105,0.947368,0.763158,0.947368
0.894737,0.736842,0.763158,0.947368
0.7306482028675213,0.5758511114658172,0.763158,0.947368
0.5473672722197387,0.6710512906364773,0.763158,0.947368
0.6128654610339652,0.5419594078481751,0.763158,0.947368
0.5185762599574036,0.5002914785276116,0.763158,0.947368
0.5478706229720349,0.49282802396810393,0.763158,0.947368
1.0,0.789474,0.861111,0.973684
0.555556,0.894737,0.861111,0.973684
0.5061722328470767,0.7089788650418659,0.861111,0.973684
1.0,1.0,0.794118,1.0
0.307692,0.8125,1.0,0.875
1.0,0.5625,1.0,0.78125
0.7916666064091014,0.7037038322398106,0.75,0.944444
0.6794870063737684,0.5555550448844055,0.722222,0.694444
0.5687830028608578,0.6040249072212841,0.722222,0.694444
0.5683758563993208,0.4680417857552992,0.722222,0.694444
0.684211,0.8125,1.0,0.875
0.789474,0.789474,0.973684,0.763158
0.947368,0.894737,0.657894,0.868421
0.8421049377062332,0.7999998531341672,0.657894,0.868421
0.8421056697143201,0.5506067939596229,0.657894,0.868421
0.666667,1.0,0.5,0.888889
1.0,1.0,0.5,0.966666
0.944444,0.421053,1.0,0.631579
0.6973684971478137,0.5837319356589447,0.763158,1.0
1.0,0.684211,1.0,0.68421
0.6160989981006273,0.6842092381909577,0.736842,0.710527
0.25000004711865836,0.8571428858741265,1.0,0.75
0.66049369988094,0.6250001673697999,1.0,0.5
1.0,1.0,1.0,1.0
1.0,0.947368,0.789473,0.81579
0.473684,0.882353,0.736842,0.941177
1.0,0.684211,1.0,0.842106
0.5657893384796795,0.7293234368663457,0.710526,0.68421
0.6688599238133162,0.8214572101308424,0.710526,0.68421
0.6259239788823023,0.7803195634050817,0.710526,0.68421
0.933333,1.0,0.966666,1.0
0.684211,1.0,0.763158,0.911764
1.0,0.6,0.653846,0.766666
0.789474,0.833333,0.894737,0.916666
0.947368,0.888889,0.894737,0.916666
0.842105,0.944444,0.894737,0.916666
0.722222,0.789474,0.611111,1.0
0.833333,0.944444,1.0,0.75
0.8421049601898277,0.526315642617353,0.842105,0.763158
0.736842,1.0,0.81579,0.868421
0.789474,1.0,0.81579,0.868421
0.947368,0.894737,0.81579,0.868421
0.6015043413200943,0.8421052985443966,0.81579,0.868421
0.5748728977636405,0.8077804648050938,0.81579,0.868421
1.0,0.894737,0.605263,1.0
0.5416662227708368,0.9411761734910635,0.625,1.0
0.6105261962627615,0.36666638675107593,0.921052,0.638888
0.555556,0.947368,0.555556,0.789474
1.0,1.0,0.555556,0.789474
0.4149803257864778,0.7162474092949911,0.555556,0.789474
0.736842,0.588235,0.605263,0.882353
0.578947,0.941176,0.605263,0.882353
0.7236840668714976,0.8169935486340023,0.605263,0.882353
0.5828878829508322,0.3421048074585833,0.67647,0.947368
0.277778,0.777778,0.75,1.0
0.789474,0.789474,0.68421,0.631579
0.796992243899868,0.8728069524468589,0.68421,0.631579
0.6090230114250936,0.7192986115498607,0.68421,0.631579
1.0,1.0,1.0,1.0
0.888889,0.866667,1.0,1.0
0.8333335385840426,0.8250001356729569,1.0,1.0
0.7805667145333022,0.5387805955779736,0.842106,1.0
0.526316,0.842105,0.868421,0.657894
1.0,1.0,1.0,1.0
0.947368,0.947368,0.947368,1.0
0.7631582671947574,0.6315790695698915,0.947368,1.0
0.4817812352670306,0.8345865002316778,0.947368,1.0
0.8578944178705048,0.7421054482177347,1.0,0.894737
0.6580838637138822,0.6648059716316935,1.0,0.894737
0.678723020689962,0.77033974318357,1.0,0.894737
0.947368,0.789474,1.0,0.736842
0.631579,1.0,1.0,0.736842
0.7330828299963692,0.6543858452140869,1.0,0.736842
1.0,0.944444,0.68421,0.638889
1.0,0.894737,0.583334,0.657894
0.35714276508804166,0.613713608952957,0.583334,0.657894
0.364316006636899,0.4991057114509588,0.583334,0.657894
0.736842,0.789474,0.921052,0.842106
0.642857,0.666667,0.821428,0.833334
0.8571430483400142,0.6000000872086942,0.821428,0.833334
0.38571450237268484,0.5238097056474573,0.821428,0.833334
0.736842,0.833333,0.868421,0.583334
0.947368,0.722222,0.868421,0.583334
0.8947363957337207,0.6923074981427839,0.868421,0.583334
1.0,0.277778,0.973684,0.638889
0.894737,0.944444,0.973684,0.638889
0.8152928672575228,0.6833324145746283,0.973684,0.638889
0.684211,0.875,0.657894,1.0
0.6842106052992989,0.7812500372181297,0.657894,1.0
0.5438592626254609,0.9097219977407387,0.657894,1.0
0.631579,0.888889,0.736842,0.944444
0.947368,1.0,0.736842,0.944444
1.0,0.944444,0.736842,0.944444
0.4851260157615528,0.6944451997768716,0.736842,0.944444
0.4655109270709381,0.6197400956916999,0.736842,0.944444
0.928571,0.888889,1.0,0.694444
0.928571,0.555556,1.0,0.694444
0.7785716418754525,0.5000001505846633,1.0,0.694444
1.0,1.0,1.0,1.0
0.947368,0.578947,1.0,1.0
0.894737,1.0,1.0,1.0
0.7485379655602972,0.5321634908812547,1.0,1.0
0.8026318269642657,0.5939855009176667,1.0,1.0
0.6206133460711905,0.6340850756274452,1.0,1.0
0.5297659709646372,0.5153034683964426,1.0,1.0
1.0,0.888889,0.67647,0.916666
0.4411765450431736,0.7807015076376577,0.67647,0.916666
0.5065360061105166,0.6156299778834957,0.67647,0.916666
0.631579,1.0,0.68421,0.90625
0.894737,1.0,0.68421,0.90625
0.5708501518405138,0.8421050948532696,0.68421,0.90625
1.0,0.8125,0.888889,0.625
0.888889,0.5625,0.888889,0.625
0.6666670305515723,0.46875067314666863,0.888889,0.625
0.833333,1.0,0.722222,0.888889
1.0,1.0,0.722222,0.888889
0.833333,1.0,0.722222,0.888889
0.888889,1.0,0.861111,1.0
0.555556,1.0,0.861111,1.0
0.38888854979382487,0.9000001286833239,0.861111,1.0
1.0,0.647059,1.0,0.705882
0.5456954488998935,0.6134455206033482,1.0,0.705882
0.5297446253319587,0.6052966909266547,1.0,0.705882
1.0,0.833333,1.0,0.916666
0.4017857276884454,0.8690474300498252,1.0,0.916666
0.38888922122998515,0.764957048448121,1.0,0.916666
0.705882,0.842105,1.0,0.868421
1.0,0.736842,1.0,0.868421
1.0,0.684211,1.0,0.868421
0.6911762100738887,0.6282894239596053,1.0,0.868421
0.69117625,0.631579,1.0,0.868421
0.947368,1.0,0.789473,0.789473
1.0,0.631579,0.789473,0.789473
0.5546561145408646,0.5787675750292687,0.789473,0.789473
0.16666671169088443,0.5947712625620206,1.0,0.638889
0.944444,1.0,0.972222,1.0
0.8596491005276203,0.5789472205015329,0.973684,1.0
1.0,1.0,1.0,1.0
1.0,0.947368,1.0,1.0
1.0,0.631579,1.0,1.0
0.894737,1.0,0.68421,0.81579
0.947368,1.0,0.68421,0.81579
0.947368,1.0,0.68421,0.81579
0.5015478373780822,0.8736844193554669,0.68421,0.81579
0.5701326858511622,0.8428160842641169,0.68421,0.81579
0.833333,1.0,0.916666,1.0
0.4726562975137256,0.32974924263243244,0.75,1.0
0.815789445084387,0.7089781513860285,0.81579,0.921052
1.0,0.894737,0.5,0.921052
0.894737,1.0,0.5,0.921052
0.4671051059813493,0.7464114931921827,0.5,0.921052
0.947368,0.894737,0.868421,0.894737
0.947368,0.842105,0.868421,0.894737
0.894737,0.684211,0.868421,0.894737
0.333333,1.0,0.666666,1.0
1.0,0.833333,0.868421,0.722222
0.789474,0.611111,0.868421,0.722222
0.9368418214057862,0.5416667033981724,0.868421,0.722222
0.5526325828178229,0.6982458164822452,0.894737,0.789473
0.5625,0.777778,0.6875,0.833334
0.9375,0.888889,0.6875,0.833334
0.5073528899316921,0.4616732508829319,0.6875,0.833334
0.315789,0.842105,0.947368,0.894736
0.631579,0.842105,0.947368,0.894736
1.0,0.842105,0.947368,0.894736
1.0,1.0,0.631579,0.710527
1.0,0.842105,0.631579,0.710527
0.613847993582576,0.5707281632968702,0.631579,0.710527
0.5103571208991503,0.5658154194153319,0.631579,0.710527
0.49839265571950075,0.5482527246951976,0.631579,0.710527
0.388889,0.666667,0.583334,0.694444
0.31818208673539927,0.6666668158839644,0.583334,0.694444
0.373016099890892,0.6470593387396634,0.583334,0.694444
0.75,1.0,0.625,0.9
0.3893831400438521,0.652235691852813,0.82353,0.710527
1.0,0.888889,0.6875,0.777778
0.789474,0.684211,0.947368,0.710527
1.0,0.789474,0.947368,0.710527
0.7565791270182732,0.736842264073365,0.947368,0.710527
1.0,1.0,0.736842,0.973684
0.947368,0.666667,0.868421,0.916666
0.8596490222324683,0.7101451539598923,0.868421,0.916666
0.8508769415287825,0.46913569152317913,0.868421,0.916666
0.578947,1.0,0.789473,1.0
1.0,1.0,1.0,1.0
0.6592796019958177,0.5624994608320604,1.0,1.0
0.7559810577842112,0.25000047895431876,1.0,1.0
0.6638653081584883,0.809954305969262,0.852941,1.0
0.9444440279439678,0.9005844163482332,0.666666,0.657894
0.7248680685702393,0.610526032158042,0.666666,0.763157
0.833333,0.933333,0.625,1.0
0.615384641182415,0.5087719802413643,0.625,1.0
0.7083324356785411,0.4912272469500761,0.625,1.0
0.894737,1.0,1.0,0.973684
0.368421,0.947368,1.0,0.973684
0.8552630643416298,0.7960525550614063,1.0,0.973684
0.684211,1.0,0.68421,0.921052
0.736842,0.947368,0.68421,0.921052
0.4631580894095704,0.9342102834841136,0.68421,0.921052
0.947368,0.944444,1.0,0.777778
0.842105,0.555556,1.0,0.777778
0.7789475318466668,0.4502927175663606,1.0,0.777778
0.6207703675551403,0.5368420845554777,0.868421,1.0
0.5,1.0,0.5625,0.71875
0.499999041991628,0.5625002608566629,0.5625,0.71875
0.5625004543574089,0.36029414779529745,0.5625,0.71875
0.947368,1.0,0.868421,0.888889
0.6372183759978364,0.8148151500960862,0.868421,0.888889
0.5857670744569308,0.5824545430333262,0.868421,0.888889
1.0,0.944444,1.0,0.972222
0.5048781871495543,0.7316174904394818,0.833334,0.96875
0.7647061218498448,0.7969925230874783,0.911764,1.0
0.777778,0.888889,0.611111,0.805556
0.5,1.0,0.611111,0.805556
0.47008600458039423,0.7916661784371817,0.611111,0.805556
0.833333,1.0,0.777778,0.666666
0.894737,0.947368,0.947368,0.973684
0.842105,0.631579,0.947368,0.973684
0.6734579384075943,0.38277502081367226,0.947368,0.973684
0.722222,0.944444,0.75,0.777778
0.866667,0.947368,0.9,0.710526
0.7777778300609246,0.5344130517615631,0.9,0.710526
0.6140347956898132,0.5864665018110242,0.9,0.710526
0.842105,1.0,0.552632,1.0
1.0,0.842105,0.552632,0.763158
0.584487897165797,0.7368420147297483,0.552632,0.763158
0.4759134523828261,0.5873199353068143,0.552632,0.763158
0.6947371072403433,0.5572754816343896,0.947368,0.947368
1.0,0.277778,0.694444,0.611111
0.777778,0.777778,0.694444,0.611111
0.944444,1.0,0.694444,0.611111
0.577777703951189,0.6562500200696375,0.694444,0.611111
0.33604297999402244,0.28346747410918355,0.694444,0.611111
1.0,0.722222,1.0,0.861111
0.947368,0.5625,1.0,1.0
1.0,1.0,1.0,1.0
0.7543859231280178,0.6875005138438899,1.0,1.0
0.944444,1.0,0.972222,1.0
0.666667,0.764706,1.0,0.794118
0.8166659633296185,0.6823526526377528,1.0,0.794118
0.4255559164613789,0.6345728117981345,1.0,0.794118
0.21428586679655864,0.5000003491907683,0.5,1.0
0.8666667684849173,0.7430556023117861,0.722222,0.916666
0.6527772150292008,0.8968254626801608,0.722222,0.916666
0.5977772167984449,0.8681156035104507,0.722222,0.916666
1.0,0.789474,0.944444,0.81579
0.647059,0.777778,0.794118,1.0
0.6153848820926335,0.6875007248360417,0.794118,1.0
0.6811146842841057,0.6581196364723979,0.794118,1.0
0.631579,0.947368,0.736842,0.789473
0.8111111421472355,0.46218501858844474,1.0,0.529412
0.85185169040588,0.5490196403907496,1.0,0.529412
0.8078706542289733,0.4372646274489972,1.0,0.529412
0.684211,0.722222,0.842106,0.861111
0.736841852848811,0.7647058463053994,0.842106,0.861111
0.9186599521684051,0.5862061480430314,0.842106,0.861111
0.6684215112162533,0.46675629462789286,0.842106,0.861111
0.5238855360098968,0.49001941754713946,0.842106,0.861111
0.888889,0.277778,0.666666,1.0
0.789474,1.0,1.0,0.763158
1.0,0.684211,1.0,0.763158
0.5153510307051983,0.7641328145289406,1.0,0.763158
0.5628186379194892,0.3746870788720883,1.0,0.763158
0.548105717190357,0.36958766769837165,1.0,0.763158
0.947368,1.0,0.789473,0.736842
1.0,0.526316,0.789473,0.736842
0.947368,0.894737,0.789473,0.736842
1.0,0.578947,0.789473,0.736842
0.789474,1.0,0.789473,0.736842
0.8105268676858,0.5065790286052508,0.789473,0.736842
0.6842099923208153,0.7932332006605068,0.789473,0.736842
0.947368,0.947368,0.868421,0.921052
0.947368,1.0,0.868421,0.921052
1.0,0.947368,0.868421,0.921052
0.6105263087433999,0.7719297474988664,0.868421,0.921052
0.5213033316881887,0.8120298012717143,0.868421,0.921052
0.5752997185200033,0.7854985079126366,0.868421,0.921052
0.576023873600111,0.6385219919717626,0.868421,0.921052
0.789474,0.944444,1.0,0.944444
1.0,0.944444,1.0,0.944444
0.789474,0.944444,1.0,0.944444
0.9005849653911583,0.509259320124206,1.0,0.75
0.941176,1.0,0.970588,1.0
0.8,0.411765,0.6,0.588236
0.947368,0.894737,1.0,0.947368
1.0,0.894737,1.0,0.947368
0.6578949071955936,0.8815793596403588,1.0,0.947368
0.77443654503779,0.739348790646111,1.0,0.947368
0.6842110503427214,0.8771929028013787,1.0,0.947368
0.7473683655870283,0.8947367827967861,1.0,0.947368
0.7719296530131318,0.6842105416667289,1.0,0.947368
0.7191297221685978,0.7971617474965109,1.0,0.947368
0.5789475647634273,0.8477443382835159,1.0,0.947368
0.5953946490849846,0.7157894406682109,1.0,0.947368
0.6052632773440629,0.7894737405856722,1.0,0.947368
0.6674136874323473,0.6785965505978004,1.0,0.947368
0.578240504194449,0.688648827965793,1.0,0.947368
0.5519508385411583,0.6520754360855543,1.0,0.947368
0.5400174191455239,0.7070045176616921,1.0,0.947368
1.0,0.894737,1.0,0.947368
0.789474,0.263158,1.0,0.947368
1.0,1.0,1.0,0.947368
0.6052632940083715,0.5307354503405043,1.0,0.947368
0.6397779356592459,0.49707599840267996,1.0,0.947368
0.388889,1.0,0.694444,1.0
1.0,0.764706,1.0,0.705882
0.7017546168468898,0.6118419784442576,0.921052,0.763157
0.789474,1.0,0.81579,0.789474
0.947368,0.947368,0.81579,0.789474
0.7224882827499755,0.6965950824564117,0.81579,0.789474
0.6812622111028823,0.5226442149891009,0.81579,0.789474
0.6867166594834733,0.6627160288698628,0.81579,0.789474
0.6156667715790733,0.6547989187528269,0.81579,0.789474
0.6546629057508613,0.6608188971186154,0.81579,0.789474
0.7102487666993602,0.6807782021790258,0.81579,0.789474
0.6421107130420372,0.5193847638507413,0.81579,0.789474
0.894737,0.777778,0.526316,0.888889
0.7105266797886715,0.749999886083026,0.526316,0.888889
0.5217389402703683,0.6666660181212857,0.526316,0.888889
1.0,0.833333,1.0,0.916666
0.8168890273420681,0.7042253905527953,1.0,0.916666
0.8267253409356428,0.4457750915272404,1.0,0.916666
0.875,0.625,1.0,1.0
0.9375,0.625,1.0,1.0
1.0,1.0,1.0,1.0
0.7000000454959711,0.5555555041884753,1.0,1.0
0.7352941097509117,0.5555555537711995,1.0,1.0
0.8947369986810584,0.6897504670790624,1.0,0.789473
0.7819551197257946,0.6470598285124125,1.0,0.789473
0.5775016702236886,0.5417241030049246,1.0,0.789473
0.5750892366123934,0.5837830696766003,1.0,0.789473
0.5561368747661318,0.58376264171439,1.0,0.789473
0.466667,0.5625,1.0,0.625
0.789474,0.777778,1.0,0.916666
0.7616099678969167,0.8888889521876207,1.0,0.916666
0.7563199142172153,0.8026820233918252,1.0,0.916666
0.888889,1.0,0.861111,0.805556
0.5174615989132325,0.6296298246351666,0.861111,0.805556
0.4930040742638566,0.5694454932614517,0.861111,0.805556
0.947368,0.789474,0.894736,0.684211
0.789474,0.631579,0.894736,0.684211
0.7293236624609823,0.5991904669829325,0.894736,0.684211
0.7350267223315485,0.5795159432855851,0.894736,0.684211
0.6085254384436992,0.6177740323685132,0.894736,0.684211
0.941176,1.0,0.823529,0.764706
0.647059,0.882353,0.823529,0.764706
0.5778549351571469,0.6705886080297754,0.823529,0.764706
0.823529,0.888889,0.941177,0.833334
0.664626372725316,0.7974825477896654,0.736842,0.789473
0.894737,0.947368,0.578947,0.921052
0.947368,0.947368,0.578947,0.921052
0.8172242991070975,0.528254678768262,0.578947,0.921052
0.5762495085034307,0.7418814948835016,0.578947,0.921052
0.5826193871840366,0.7418545537436365,0.578947,0.921052
1.0,0.941176,0.9375,0.529412
0.5,0.894737,0.75,0.947368
0.578947,0.947368,0.842106,0.736842
0.894737,1.0,0.842106,0.736842
0.651315797635451,0.42105217274864637,0.842106,0.736842
0.724311105457502,0.6558703266562227,0.894737,0.973684
0.6397458922097674,0.6192291983366188,0.894737,0.973684
0.6131513998394422,0.567670409859133,0.894737,0.973684
0.941176,0.944444,0.647058,0.805556
0.588235,1.0,0.647058,0.805556
0.529412,1.0,0.647058,0.805556
0.470588,1.0,0.647058,0.805556
0.838234557609212,0.7171707828355075,0.647058,0.805556
0.947368,1.0,0.710526,0.894736
0.789474,0.894737,0.710526,0.894736
0.8834576639795779,0.8508757944926002,0.710526,0.894736
1.0,0.789474,0.736842,0.81579
0.842105,1.0,0.736842,0.81579
1.0,1.0,0.736842,0.81579
0.7293231939867425,0.8245616143374613,0.736842,0.81579
0.7550131847978795,0.4488470266073945,0.736842,0.81579
0.6409516290604148,0.7068965744808086,0.736842,0.81579
0.6405297075097361,0.6389973002271434,0.736842,0.81579
1.0,0.473684,0.894737,0.631579
0.894737,0.789474,0.894737,0.631579
0.6578954405970099,0.3089246340431794,0.894737,0.631579
0.6036684517770068,0.5964911602893954,0.921052,0.973684
0.833333,1.0,0.916666,1.0
0.615385,0.5,1.0,0.571428
0.769231,1.0,0.769231,0.558824
1.0,0.411765,0.769231,0.558824
0.6923082212722724,0.4570130636977544,0.769231,0.558824
0.894737,1.0,0.842106,0.842106
0.736842,0.947368,1.0,0.763158
0.941176,1.0,0.705882,0.90625
0.444444,1.0,0.666666,0.736842
0.888889,1.0,0.666666,0.736842
0.30917962182264436,0.7368407941434025,0.666666,0.736842
1.0,0.8125,1.0,0.90625
1.0,0.9375,1.0,0.90625
0.9444448990693057,0.45139056802581073,1.0,0.90625
0.6666666311418792,0.7352939974240658,0.763158,0.916666
0.777778,1.0,0.888889,1.0
1.0,1.0,0.916666,0.777778
